,company,paper_class
1566,002608.SZ,11
1567,600883.SH,11
1568,600082.SH,11
1569,000026.SZ,11
1570,000755.SZ,11
1571,601677.SH,11
1572,601888.SH,11
1573,603826.SH,11
1574,300111.SZ,11
1575,603385.SH,11
1576,002761.SZ,11
1577,002274.SZ,11
1578,600091.SH,11
1579,600533.SH,11
1580,603380.SH,11
1581,002034.SZ,11
1582,600752.SH,11
1583,002942.SZ,11
1584,600055.SH,12
1585,002842.SZ,12
1586,300573.SZ,12
1587,001872.SZ,12
1588,000998.SZ,12
1589,600899.SH,12
1590,002931.SZ,12
1591,603022.SH,12
1592,600840.SH,12
1593,600772.SH,12
1594,603093.SH,12
1595,002939.SZ,12
1596,300055.SZ,12
1597,002758.SZ,12
1598,000671.SZ,12
1599,300460.SZ,12
1600,000090.SZ,12
1601,000726.SZ,12
1602,000811.SZ,12
1603,603489.SH,12
1604,603815.SH,12
1605,300214.SZ,12
1606,000999.SZ,12
1607,002434.SZ,12
1608,600760.SH,12
1609,300301.SZ,12
1610,000607.SZ,12
1611,000729.SZ,12
1612,300409.SZ,12
1613,002402.SZ,12
1614,002096.SZ,12
1615,002766.SZ,12
1616,600483.SH,12
1617,601225.SH,12
1618,603980.SH,12
1619,600316.SH,12
1620,600205.SH,12
1621,002041.SZ,12
1622,300717.SZ,12
1623,000038.SZ,12
1624,300703.SZ,12
1625,002144.SZ,12
1626,603688.SH,12
1627,000883.SZ,12
1628,002098.SZ,12
1629,002027.SZ,12
1630,600486.SH,12
1631,000047.SZ,12
1632,002368.SZ,12
1633,002232.SZ,12
1634,300416.SZ,12
1635,300728.SZ,12
1636,000753.SZ,12
1637,000899.SZ,12
1638,603926.SH,12
1639,000001.SZ,12
1640,002309.SZ,12
1641,000005.SZ,12
1642,000858.SZ,12
1643,600182.SH,12
1644,002788.SZ,12
1645,002145.SZ,12
1646,603183.SH,12
1647,300638.SZ,12
1648,002639.SZ,12
1649,300443.SZ,12
1650,600651.SH,12
1651,600009.SH,12
1652,002723.SZ,12
1653,002423.SZ,12
1654,600180.SH,12
1655,600672.SH,12
1656,000430.SZ,12
1657,002234.SZ,12
1658,600881.SH,12
1659,603398.SH,12
1660,002913.SZ,12
1661,002332.SZ,12
1662,603829.SH,12
1663,002354.SZ,12
1664,603217.SH,12
1665,002242.SZ,12
1666,300697.SZ,12
1667,603500.SH,12
1668,603178.SH,12
1675,002802.SZ,19
1676,300127.SZ,19
1677,600426.SH,19
1678,603035.SH,19
1679,601668.SH,19
1680,600035.SH,19
1681,300285.SZ,19
1682,300649.SZ,19
1683,002600.SZ,19
1684,002435.SZ,19
1685,300591.SZ,19
1686,300036.SZ,19
1687,000830.SZ,19
1688,002180.SZ,19
1689,300600.SZ,19
1690,603938.SH,19
1691,002623.SZ,19
1692,600618.SH,19
1693,603616.SH,19
1694,002455.SZ,19
1695,600886.SH,19
1696,002685.SZ,19
1697,300392.SZ,19
1698,603676.SH,19
1699,002343.SZ,19
1700,600323.SH,19
1701,600670.SH,19
1702,002017.SZ,19
1703,002771.SZ,19
1704,002817.SZ,19
1705,603881.SH,19
1706,002357.SZ,19
1707,601818.SH,19
1708,002311.SZ,19
1709,600211.SH,19
1710,000488.SZ,19
1711,002049.SZ,19
1712,300458.SZ,19
1713,000935.SZ,19
1714,002665.SZ,19
1715,600716.SH,19
1716,300417.SZ,19
1717,000850.SZ,19
1718,600176.SH,19
1719,300170.SZ,19
1720,601595.SH,19
1721,603157.SH,19
1722,000507.SZ,19
1723,300006.SZ,19
1724,002736.SZ,19
1725,002531.SZ,19
1726,002560.SZ,19
1727,600874.SH,19
1728,601899.SH,19
1729,600311.SH,19
1730,600959.SH,19
1731,000636.SZ,19
1732,600481.SH,19
1733,603486.SH,19
1734,000639.SZ,19
1735,002016.SZ,19
1736,002962.SZ,19
1737,600819.SH,19
1738,002921.SZ,19
1739,600181.SH,19
1740,002489.SZ,19
1741,600707.SH,19
1742,600078.SH,19
1743,300323.SZ,19
1744,000912.SZ,19
1745,000716.SZ,19
1746,600735.SH,19
1747,300709.SZ,19
1748,603199.SH,19
1749,000702.SZ,19
1750,600327.SH,19
1751,600860.SH,19
1752,600872.SH,19
1753,600796.SH,19
1754,002224.SZ,19
1755,002039.SZ,19
1756,002827.SZ,19
1757,000983.SZ,19
1758,002618.SZ,19
1759,300161.SZ,19
1760,002253.SZ,19
1761,300766.SZ,19
1762,002094.SZ,19
1763,000626.SZ,19
1764,603733.SH,19
1765,001896.SZ,19
1766,300065.SZ,19
1767,002405.SZ,19
1768,603309.SH,19
1769,300492.SZ,19
1770,002946.SZ,19
1771,002581.SZ,19
1772,600403.SH,19
1773,600841.SH,19
1774,002664.SZ,19
1775,300003.SZ,19
1776,000936.SZ,19
1777,000669.SZ,19
1778,002624.SZ,19
1779,600641.SH,19
1780,300130.SZ,19
1781,600232.SH,19
1782,000750.SZ,19
1783,002886.SZ,19
1784,600163.SH,19
1785,600976.SH,19
1786,002139.SZ,19
1787,002195.SZ,19
1788,300753.SZ,19
1789,603987.SH,19
1790,002839.SZ,19
1791,600808.SH,19
1792,601019.SH,19
1793,600020.SH,19
1794,002637.SZ,19
1795,300808.SZ,19
1796,002833.SZ,19
1797,002102.SZ,19
1798,600743.SH,19
1799,603040.SH,19
1800,002853.SZ,19
1801,603393.SH,19
1802,601515.SH,19
1803,002737.SZ,19
1804,600723.SH,19
1805,000735.SZ,19
1806,600067.SH,19
1807,002487.SZ,19
1808,000918.SZ,19
1809,002846.SZ,19
1810,603399.SH,19
1811,300131.SZ,19
1812,000569.SZ,19
1813,603300.SH,19
1814,300215.SZ,19
1815,603885.SH,19
1816,600419.SH,19
1817,601199.SH,19
1818,600155.SH,19
1819,002867.SZ,19
1820,603823.SH,19
1821,002708.SZ,19
1822,000799.SZ,19
1823,002466.SZ,19
1824,300099.SZ,19
1825,600352.SH,19
1826,000631.SZ,19
1827,600285.SH,19
1828,300447.SZ,19
1829,002714.SZ,19
1830,002152.SZ,19
1831,601500.SH,19
1832,300121.SZ,19
1833,002448.SZ,19
1834,300657.SZ,19
1835,002367.SZ,19
1836,600722.SH,19
1837,600620.SH,19
1838,600719.SH,19
1839,300381.SZ,19
1840,603927.SH,19
1841,002388.SZ,19
1842,003816.SZ,20
1843,600243.SH,20
1844,600283.SH,20
1845,002509.SZ,20
1846,000938.SZ,20
1847,002131.SZ,20
1848,601137.SH,20
1849,600202.SH,20
1850,000078.SZ,20
1851,002077.SZ,20
1852,603348.SH,20
1853,002011.SZ,20
1854,600333.SH,20
1855,000693.SZ,20
1856,603239.SH,20
1857,000409.SZ,20
1858,600988.SH,20
1859,000553.SZ,20
1860,002875.SZ,20
1861,600698.SH,20
1862,000798.SZ,20
1863,002161.SZ,20
1864,600660.SH,20
1865,000919.SZ,20
1866,300387.SZ,20
1867,002750.SZ,20
1868,000529.SZ,20
1869,600816.SH,20
1870,002818.SZ,20
1871,688138.SH,20
1872,600193.SH,20
1873,300725.SZ,20
1874,300229.SZ,20
1875,600102.SH,20
1876,600818.SH,20
1877,300221.SZ,20
1878,600917.SH,20
1879,688078.SH,20
1880,603555.SH,20
1881,300723.SZ,20
1882,600289.SH,20
1883,688310.SH,20
1884,300562.SZ,20
1885,603319.SH,20
1886,300623.SZ,20
1887,600175.SH,20
1888,002534.SZ,20
1889,002702.SZ,20
1890,300716.SZ,20
1891,300553.SZ,20
1892,000722.SZ,20
1893,300175.SZ,20
1894,300393.SZ,20
1895,002836.SZ,20
1896,000987.SZ,20
1897,000737.SZ,20
1898,600891.SH,20
1899,300336.SZ,20
1900,000055.SZ,20
1901,601628.SH,20
1902,002719.SZ,20
1903,000595.SZ,20
1904,600681.SH,20
1905,000517.SZ,20
1906,002244.SZ,20
1907,300430.SZ,20
1908,300286.SZ,20
1909,603811.SH,20
1910,600527.SH,20
1911,002725.SZ,20
1912,603700.SH,20
1913,600508.SH,20
1914,002770.SZ,20
1915,600367.SH,20
1916,000738.SZ,20
1917,600646.SH,20
1918,002400.SZ,20
1919,603800.SH,20
1920,001965.SZ,20
1921,000006.SZ,20
1922,300673.SZ,20
1923,002171.SZ,20
1924,000686.SZ,20
1925,300463.SZ,20
1926,002494.SZ,20
1927,600026.SH,20
1928,300012.SZ,20
1929,002486.SZ,20
1930,002632.SZ,20
1931,600346.SH,20
1932,002320.SZ,20
1933,300429.SZ,20
1934,600754.SH,20
1935,300470.SZ,20
1936,603077.SH,20
1937,603516.SH,20
1938,600852.SH,20
1939,603006.SH,20
1940,002949.SZ,20
1941,600880.SH,20
1942,002553.SZ,20
1943,600882.SH,20
1944,000679.SZ,20
1945,002647.SZ,20
1946,300436.SZ,20
1947,603685.SH,20
1948,603331.SH,20
1949,300403.SZ,20
1950,603002.SH,20
1951,603960.SH,20
1952,300281.SZ,20
1953,601878.SH,20
1954,600456.SH,20
1955,002615.SZ,20
1956,600757.SH,20
1957,300498.SZ,20
1958,603809.SH,20
1959,600978.SH,20
1960,002456.SZ,20
1961,002873.SZ,20
1962,000752.SZ,20
1963,002199.SZ,20
1964,600607.SH,20
1965,000301.SZ,20
1966,000782.SZ,20
1967,002579.SZ,20
1968,600669.SH,20
1969,002563.SZ,20
1970,300579.SZ,20
1971,000151.SZ,20
1972,000011.SZ,20
1973,600668.SH,20
1974,603650.SH,20
1975,600039.SH,20
1976,600401.SH,20
1977,300738.SZ,20
1978,601600.SH,20
1979,300481.SZ,20
1980,300210.SZ,20
1981,000420.SZ,20
1982,300330.SZ,20
1983,600815.SH,20
1984,603016.SH,20
1985,603126.SH,20
1986,300615.SZ,20
1987,601908.SH,20
1988,600519.SH,20
1989,002178.SZ,20
1990,600380.SH,20
1991,601068.SH,20
1992,002159.SZ,20
1993,000511.SZ,20
1994,002316.SZ,20
1995,000632.SZ,20
1996,603214.SH,20
1997,600106.SH,20
1998,600288.SH,20
1999,600559.SH,20
2000,002461.SZ,20
2001,300695.SZ,20
2002,300309.SZ,20
2003,000667.SZ,21
2004,000596.SZ,21
2005,600770.SH,21
2006,000543.SZ,21
2007,000622.SZ,21
2008,000859.SZ,21
2009,300507.SZ,21
2010,603886.SH,21
2011,002162.SZ,21
2012,603289.SH,21
2013,300337.SZ,21
2014,603055.SH,21
2015,600286.SH,21
2016,603863.SH,21
2017,002470.SZ,21
2018,603803.SH,21
2019,000020.SZ,21
2020,300508.SZ,21
2021,603166.SH,21
2022,000793.SZ,21
2023,000597.SZ,21
2024,000565.SZ,21
2025,600425.SH,21
2026,000922.SZ,21
2027,000004.SZ,21
2028,002865.SZ,21
2029,603015.SH,21
2030,002001.SZ,21
2031,300344.SZ,21
2032,601008.SH,21
2033,600170.SH,21
2034,002319.SZ,21
2035,000555.SZ,21
2036,600084.SH,21
2037,300094.SZ,21
2038,002795.SZ,21
2039,000582.SZ,21
2040,300748.SZ,21
2041,002033.SZ,21
2042,300453.SZ,21
2043,688018.SH,21
2044,002596.SZ,21
2045,600326.SH,21
2046,600751.SH,21
2047,603025.SH,21
2048,600296.SH,21
2049,603871.SH,21
2050,600227.SH,21
2051,000407.SZ,21
2052,000887.SZ,21
2053,600725.SH,21
2054,600647.SH,21
2055,603167.SH,21
2056,300582.SZ,21
2057,300015.SZ,21
2058,603818.SH,21
2059,002864.SZ,21
2060,002476.SZ,21
2061,002287.SZ,21
2062,002805.SZ,21
2063,002720.SZ,21
2064,601996.SH,21
2065,603659.SH,21
2066,600064.SH,21
2067,600150.SH,21
2068,600742.SH,21
2069,000029.SZ,21
2070,002605.SZ,21
2071,603220.SH,21
2072,603308.SH,21
2073,600371.SH,21
2074,688007.SH,21
2075,601939.SH,21
2076,000545.SZ,21
2077,300676.SZ,21
2078,603018.SH,21
2079,600890.SH,21
2080,000429.SZ,21
2081,000687.SZ,21
2082,603755.SH,21
2083,600209.SH,21
2084,300287.SZ,21
2085,002888.SZ,21
2086,002282.SZ,21
2087,600423.SH,21
2088,000767.SZ,21
2089,300776.SZ,21
2090,002190.SZ,21
2091,000150.SZ,21
2092,600724.SH,21
2093,600599.SH,21
2094,603351.SH,21
2095,300596.SZ,21
2096,600463.SH,21
2097,601088.SH,21
2098,600212.SH,21
2099,600398.SH,21
2100,300382.SZ,21
2101,600894.SH,21
2102,300398.SZ,21
2103,300268.SZ,21
2104,601717.SH,21
2105,600535.SH,21
2106,002807.SZ,21
2107,600656.SH,21
2108,300068.SZ,21
2109,600365.SH,21
2110,600301.SH,21
2111,000951.SZ,21
2112,000617.SZ,21
2113,600259.SH,21
2114,002078.SZ,21
2115,601838.SH,21
2116,601607.SH,21
2117,000036.SZ,21
2118,002056.SZ,21
2119,000962.SZ,21
2120,000787.SZ,21
2121,600842.SH,21
2122,600330.SH,21
2123,603667.SH,21
2124,000732.SZ,21
2125,300218.SZ,21
2126,600873.SH,21
2127,002333.SZ,21
2128,600601.SH,21
2129,300196.SZ,21
2130,300792.SZ,21
2131,300018.SZ,21
2132,600016.SH,21
2133,601377.SH,21
2134,002634.SZ,21
2135,601619.SH,21
2136,002556.SZ,21
2137,600525.SH,21
2138,601877.SH,21
2139,000699.SZ,21
2140,600228.SH,21
2141,001696.SZ,21
2142,002324.SZ,21
2143,300391.SZ,21
2144,600531.SH,21
2145,600178.SH,21
2146,300711.SZ,21
2147,600290.SH,21
2148,300097.SZ,21
2149,603007.SH,21
2150,600129.SH,21
2151,600662.SH,21
2152,600885.SH,21
2153,600807.SH,21
2154,002022.SZ,21
2155,300598.SZ,21
2156,600536.SH,21
2157,300246.SZ,21
2158,601616.SH,21
2159,300078.SZ,21
2160,603738.SH,21
2161,603208.SH,22
2162,002422.SZ,22
2163,002018.SZ,22
2164,603936.SH,22
2165,600983.SH,22
2166,603607.SH,22
2167,000730.SZ,22
2168,002493.SZ,22
2169,601985.SH,22
2170,600801.SH,22
2171,601727.SH,22
2172,600230.SH,22
2173,000619.SZ,22
2174,601718.SH,22
2175,600732.SH,22
2176,600310.SH,22
2177,000515.SZ,22
2178,600803.SH,22
2179,300017.SZ,22
2180,601992.SH,22
2181,300584.SZ,22
2182,002393.SZ,22
2183,000535.SZ,22
2184,002418.SZ,22
2185,002590.SZ,22
2186,002173.SZ,22
2187,000961.SZ,22
2188,000930.SZ,22
2189,603589.SH,22
2190,300505.SZ,22
2191,000795.SZ,22
2192,300570.SZ,22
2193,600036.SH,22
2194,600555.SH,22
2195,600759.SH,22
2196,601020.SH,22
2197,300662.SZ,22
2198,600745.SH,22
2199,002115.SZ,22
2200,000586.SZ,22
2201,002645.SZ,22
2202,300216.SZ,22
2203,000797.SZ,22
2204,300496.SZ,22
2205,600825.SH,22
2206,000046.SZ,22
2207,300694.SZ,22
2208,300236.SZ,22
2209,000653.SZ,22
2210,600636.SH,22
2211,002884.SZ,22
2212,300627.SZ,22
2213,300016.SZ,22
2214,603882.SH,22
2215,002484.SZ,22
2216,000785.SZ,22
2217,300487.SZ,22
2218,600699.SH,22
2219,600495.SH,22
2220,300732.SZ,22
2221,000711.SZ,22
2222,600791.SH,22
2223,002181.SZ,22
2224,002722.SZ,22
2225,603078.SH,22
2226,000815.SZ,22
2227,600213.SH,22
2228,603915.SH,22
2229,600909.SH,22
2230,600515.SH,22
2231,002136.SZ,22
2232,300812.SZ,22
2233,600090.SH,22
2234,000049.SZ,22
2235,600455.SH,22
2236,600623.SH,22
2237,002763.SZ,22
2238,002146.SZ,22
2239,002552.SZ,22
2240,002200.SZ,22
2241,000916.SZ,22
2242,600002.SH,22
2243,600092.SH,22
2244,002097.SZ,22
2245,002317.SZ,22
2246,002841.SZ,22
2247,002346.SZ,22
2248,002308.SZ,22
2249,603889.SH,22
2250,600993.SH,22
2251,600280.SH,22
2252,603922.SH,22
2253,600237.SH,22
2254,688399.SH,22
2255,600122.SH,22
2256,300249.SZ,22
2257,601865.SH,22
2258,300375.SZ,22
2259,600222.SH,22
2260,300144.SZ,22
2261,603681.SH,22
2262,000685.SZ,22
2263,000418.SZ,22
2264,002328.SZ,22
2265,000719.SZ,22
2266,600139.SH,22
2267,601010.SH,22
2268,002695.SZ,22
2269,000910.SZ,22
2270,300035.SZ,22
2271,002699.SZ,22
2272,000717.SZ,22
2273,601128.SH,22
2274,601567.SH,22
2275,002595.SZ,22
2276,002546.SZ,22
2277,002061.SZ,22
2278,002943.SZ,22
2279,002454.SZ,22
2280,600766.SH,22
2281,603345.SH,22
2282,300761.SZ,22
2283,002820.SZ,22
2284,300755.SZ,22
2285,002295.SZ,22
2286,002626.SZ,22
2287,600666.SH,22
2288,603879.SH,22
2289,688116.SH,22
2290,603610.SH,22
2291,000509.SZ,23
2292,600118.SH,23
2293,002426.SZ,23
2294,603527.SH,23
2295,600263.SH,23
2296,000675.SZ,23
2297,600284.SH,23
2298,603766.SH,23
2299,300257.SZ,23
2300,002799.SZ,23
2301,600262.SH,23
2302,601860.SH,23
2303,603090.SH,23
2304,000042.SZ,23
2305,002559.SZ,23
2306,600671.SH,23
2307,603877.SH,23
2308,000513.SZ,23
2309,600901.SH,23
2310,300683.SZ,23
2311,000783.SZ,23
2312,002407.SZ,23
2313,000605.SZ,23
2314,600299.SH,23
2315,002278.SZ,23
2316,603697.SH,23
2317,600023.SH,23
2318,603161.SH,23
2319,600389.SH,23
2320,300058.SZ,23
2321,600928.SH,23
2322,600162.SH,23
2323,300537.SZ,23
2324,600603.SH,23
2325,600958.SH,23
2326,688168.SH,23
2327,600969.SH,23
2328,600991.SH,23
2329,000557.SZ,23
2330,002627.SZ,23
2331,603612.SH,23
2332,002713.SZ,23
2333,000045.SZ,23
2334,002652.SZ,23
2335,002073.SZ,23
2336,600229.SH,23
2337,002545.SZ,23
2338,000050.SZ,23
2339,000979.SZ,23
2340,300819.SZ,23
2341,002933.SZ,23
2342,600741.SH,23
2343,000869.SZ,23
2344,300621.SZ,23
2345,000534.SZ,23
2346,000861.SZ,23
2347,603332.SH,23
2348,002107.SZ,23
2349,600679.SH,23
2350,002399.SZ,23
2351,300014.SZ,23
2352,002694.SZ,23
2353,600863.SH,23
2354,002116.SZ,23
2355,002901.SZ,23
2356,300713.SZ,23
2357,603878.SH,23
2358,002520.SZ,23
2359,002155.SZ,23
2360,002091.SZ,23
2361,300588.SZ,23
2362,603020.SH,23
2363,000413.SZ,23
2364,603387.SH,23
2365,002662.SZ,23
2366,000007.SZ,23
2367,600366.SH,23
2368,600269.SH,23
2369,601198.SH,23
2370,600661.SH,23
2371,300193.SZ,23
2372,000779.SZ,23
2373,002353.SZ,23
2374,600319.SH,23
2375,002058.SZ,23
2376,300476.SZ,23
2377,600703.SH,23
2378,600610.SH,23
2379,002109.SZ,23
2380,600777.SH,23
2381,600652.SH,23
2382,000655.SZ,23
2383,600589.SH,23
2384,002263.SZ,23
2385,300777.SZ,23
2386,603600.SH,23
2387,603360.SH,23
2388,600649.SH,23
2389,601005.SH,23
2390,688181.SH,23
2391,600510.SH,23
2392,600103.SH,23
2393,300454.SZ,23
2394,688012.SH,23
2395,002507.SZ,23
2396,300680.SZ,23
2397,600505.SH,23
2398,002669.SZ,23
2399,600385.SH,23
2400,600060.SH,23
2401,002500.SZ,23
2402,600281.SH,23
2403,600373.SH,23
2404,688022.SH,23
2405,000039.SZ,23
2406,603305.SH,23
2407,002035.SZ,23
2408,300204.SZ,23
2409,000713.SZ,23
2410,002752.SZ,23
2411,000993.SZ,23
2412,002158.SZ,23
2413,300548.SZ,23
2414,300206.SZ,23
2415,000588.SZ,23
2416,000618.SZ,23
2417,600613.SH,23
2418,300441.SZ,23
2419,002892.SZ,23
2420,002677.SZ,23
2421,000556.SZ,23
2422,603003.SH,23
2423,603655.SH,23
2424,002659.SZ,23
2425,300577.SZ,23
2426,300181.SZ,23
2427,600871.SH,23
2428,300624.SZ,23
2429,002069.SZ,23
2430,002270.SZ,23
2431,600506.SH,23
2432,300052.SZ,23
2433,002269.SZ,23
2434,002105.SZ,23
2435,601012.SH,23
2436,600161.SH,23
2437,000680.SZ,23
2438,300681.SZ,23
2439,600485.SH,23
2440,601699.SH,23
2441,002297.SZ,23
2442,002079.SZ,23
2443,002143.SZ,23
2444,600654.SH,23
2445,603899.SH,23
2446,603768.SH,23
2447,603315.SH,23
2448,002212.SZ,23
2449,000658.SZ,23
2450,002351.SZ,23
2451,002734.SZ,23
2452,603725.SH,23
2453,600313.SH,23
2454,002007.SZ,23
2455,603116.SH,23
2456,600638.SH,23
2457,300736.SZ,23
2458,600110.SH,23
2459,002394.SZ,23
2460,002286.SZ,23
2461,600523.SH,23
